区站号,年,月,日,20-20时降水量,大型蒸发量,极大风速,极大风速的风向,平均本站气压,平均风速,平均气温,平均水汽压,平均相对湿度,日照时数,日最低本站气压,日最低气温,日最高本站气压,日最高气温,小型蒸发量,最大风速,最大风速的风向,最小相对湿度
54511,2012,12,24,0,32766,115,14,10243,25,-93,13,43,63,10199,-137,10285,-38,8,72,14,17
54511,2012,12,25,0,32766,94,2,10340,25,-89,9,29,79,10271,-107,10367,-54,16,62,2,19
54511,2012,12,26,0,32766,68,11,10320,13,-90,15,50,57,10287,-126,10357,-44,7,37,11,32
54511,2012,12,27,0,32766,39,4,10246,10,-84,18,57,0,10217,-114,10294,-43,5,29,4,41
54511,2012,12,28,11,32766,40,4,10225,14,-52,26,61,0,10209,-89,10236,-38,6,29,4,47
54511,2012,12,29,4,32766,141,16,10263,50,-40,16,34,80,10233,-59,10285,-19,23,93,16,25
54511,2012,12,30,0,32766,112,15,10219,31,-35,13,26,84,10197,-106,10270,-1,22,72,16,20
54511,2012,12,31,0,32766,39,3,10152,7,-62,18,50,67,10123,-116,10201,2,8,30,3,27
54511,2013,1,1,0,32766,130,16,10194,46,-52,13,31,85,10135,-77,10257,-23,22,83,14,17
54511,2013,1,2,0,32766,106,15,10351,37,-97,7,22,85,10256,-120,10406,-63,19,62,1,18
54511,2013,1,3,0,32766,83,1,10392,29,-84,8,25,80,10368,-113,10419,-37,22,55,1,18
54511,2013,1,4,0,32766,35,12,10293,10,-95,13,45,77,10247,-134,10369,-33,9,26,12,23
54511,2013,1,5,0,32766,69,3,10246,12,-78,15,47,81,10235,-141,10264,1,9,44,3,18
54511,2013,1,6,0,32766,47,12,10240,18,-65,16,44,71,10216,-126,10267,-4,9,33,11,24
54511,2013,1,7,0,32766,30,14,10210,7,-60,19,52,64,10196,-107,10224,12,5,21,10,26
54511,2013,1,8,0,32766,108,1,10267,24,-51,16,40,74,10213,-80,10289,-14,17,66,1,18
54511,2013,1,9,0,32766,67,15,10269,25,-59,13,34,84,10242,-108,10301,-2,15,45,15,21
54511,2013,1,10,0,32766,37,10,10240,14,-65,26,71,0,10220,-106,10257,-22,6,27,11,39
54511,2013,1,11,32700,32766,44,3,10203,15,-33,32,68,15,10179,-55,10232,3,7,33,12,49
54511,2013,1,12,0,32766,36,10,10192,16,-60,32,81,24,10168,-93,10217,-16,3,23,11,65
54511,2013,1,13,32700,32766,64,4,10208,17,-36,35,74,0,10187,-72,10223,-8,5,42,4,59
54511,2013,1,14,0,32766,56,6,10231,18,-48,33,77,28,10202,-95,10260,1,4,34,7,57
54511,2013,1,15,1,32766,63,7,10222,19,-40,34,74,26,10193,-56,10254,-7,7,39,6,61
54511,2013,1,16,0,32766,65,3,10288,16,-49,26,65,78,10221,-87,10324,9,8,53,3,32
54511,2013,1,17,0,32766,56,11,10334,16,-35,19,41,84,10316,-88,10365,29,16,37,11,24
54511,2013,1,18,0,32766,37,10,10238,12,-38,30,66,55,10197,-86,10316,25,8,28,9,35
54511,2013,1,19,0,32766,64,4,10250,20,-20,30,59,40,10215,-78,10274,30,12,40,6,34
54511,2013,1,20,20,32766,52,6,10267,9,-25,37,72,0,10250,-46,10290,9,6,37,7,34
54511,2013,1,21,32700,32766,42,3,10248,14,-7,40,72,53,10237,-32,10265,40,6,27,4,39
54511,2013,1,22,0,32766,44,9,10253,16,-60,33,84,50,10221,-90,10281,-7,6,33,9,46
54511,2013,1,23,0,32766,39,11,10159,19,-54,35,86,0,10125,-68,10221,-40,2,31,11,82
54511,2013,1,24,0,32766,83,16,10191,30,-10,22,38,86,10154,-62,10202,33,15,51,16,26
54511,2013,1,25,0,32766,61,5,10200,16,-46,20,47,74,10177,-78,10213,-8,13,42,4,24
54511,2013,1,26,0,32766,49,11,10234,16,-47,27,63,75,10196,-89,10252,13,8,34,11,43
54511,2013,1,27,0,32766,32,5,10240,13,-34,37,77,0,10211,-74,10266,7,4,25,4,62
54511,2013,1,28,0,32766,41,10,10178,13,-23,41,81,0,10159,-37,10213,7,5,28,11,68
54511,2013,1,29,32700,32766,32,11,10216,16,32766,32766,89,0,10186,-60,10226,-25,0,24,11,82
54511,2013,1,30,1,32766,32,11,10222,15,-24,43,84,0,10202,-32,10237,-15,2,25,11,81
54511,2013,1,31,8,32766,42,4,10202,16,-10,52,91,0,10177,-16,10224,2,0,31,4,80
54511,2013,2,1,32700,32766,133,2,10236,41,-2,26,46,81,10182,-32,10282,31,28,86,2,21
54511,2013,2,2,0,32766,68,3,10277,20,-22,19,38,83,10244,-72,10305,38,18,50,3,23
54511,2013,2,3,26,32766,32,8,10173,10,-18,45,84,0,10130,-35,10248,-5,3,21,7,46
54511,2013,2,4,0,32766,100,16,10241,26,-22,24,47,94,10141,-56,10287,19,19,64,1,27
54511,2013,2,5,7,32766,57,10,10206,21,-33,38,80,0,10182,-39,10250,-18,9,36,11,40
54511,2013,2,6,0,32766,162,16,10219,41,-46,20,55,89,10191,-93,10275,37,27,93,16,12
54511,2013,2,7,0,32766,104,1,10339,35,-78,8,24,80,10274,-112,10361,-27,25,74,2,14
54511,2013,2,8,0,32766,64,10,10321,19,-77,13,38,88,10273,-128,10371,-26,15,46,11,21
54511,2013,2,9,0,32766,53,5,10220,13,-56,21,54,70,10188,-112,10273,13,9,40,4,31
54511,2013,2,10,0,32766,68,3,10265,23,-25,14,29,21,10214,-69,10287,3,17,49,4,19
54511,2013,2,11,0,32766,64,11,10288,21,-44,24,54,7,10265,-86,10311,-10,11,41,11,33
54511,2013,2,12,0,32766,73,11,10225,25,-20,26,53,86,10199,-74,10267,46,20,53,11,19
54511,2013,2,13,0,32766,48,10,10181,13,-24,37,74,67,10156,-80,10207,48,10,37,10,43
54511,2013,2,14,0,32766,76,3,10221,24,-9,24,44,10,10180,-50,10243,26,19,51,3,20
54511,2013,2,15,0,32766,91,12,10245,27,-13,21,38,93,10209,-83,10269,30,22,62,11,21
54511,2013,2,16,0,32766,57,9,10186,22,-12,32,56,23,10155,-66,10221,25,14,38,9,44
54511,2013,2,17,32700,32766,132,1,10161,32,12,32,56,0,10134,-31,10191,57,25,87,16,10
54511,2013,2,18,0,32766,88,3,10234,19,-1,22,36,76,10190,-37,10251,34,32,59,2,16
54511,2013,2,19,0,32766,79,11,10259,22,-28,14,27,96,10234,-71,10286,15,29,50,10,15
54511,2013,2,20,0,32766,70,3,10233,15,-17,23,48,91,10213,-80,10247,72,19,38,1,11
54511,2013,2,21,0,32766,53,4,10245,18,-12,37,66,49,10206,-47,10270,33,10,37,5,37
54511,2013,2,22,0,32766,81,3,10257,23,10,19,35,100,10223,-53,10290,74,30,55,1,9
54511,2013,2,23,0,32766,43,10,10237,14,17,30,44,89,10215,-49,10260,107,22,28,10,19
54511,2013,2,24,0,32766,50,5,10220,15,9,40,61,0,10196,-28,10242,43,12,35,4,41
54511,2013,2,25,1,32766,52,5,10234,16,5,42,66,0,10206,-10,10260,31,13,33,6,46
54511,2013,2,26,0,32766,61,11,10168,16,16,42,64,79,10137,-51,10212,92,20,45,11,34
54511,2013,2,27,0,32766,72,3,10133,18,50,40,56,84,10102,-30,10162,157,35,46,3,11
54511,2013,2,28,0,32766,165,15,10105,47,40,39,51,40,10039,16,10191,94,46,113,16,9
54511,2013,3,1,0,32766,128,16,10282,43,17,12,18,101,10192,-19,10305,62,53,79,1,12
54511,2013,3,2,0,32766,65,3,10294,11,5,17,28,31,10250,-29,10333,43,25,41,3,16
54511,2013,3,3,0,32766,74,12,10170,14,41,27,37,87,10123,-49,10251,152,35,50,12,11
54511,2013,3,4,0,32766,105,2,10197,27,101,23,19,105,10149,18,10227,152,60,68,2,11
54511,2013,3,5,0,32766,48,11,10131,21,78,36,35,66,10086,3,10192,154,40,36,11,20
54511,2013,3,6,0,32766,39,11,10095,14,80,42,40,0,10072,43,10110,143,27,27,3,26
54511,2013,3,7,0,32766,62,9,10048,12,98,51,46,71,9985,11,10103,196,42,47,11,21
54511,2013,3,8,0,32766,100,6,10015,24,96,61,52,77,9991,39,10031,222,50,62,7,17
54511,2013,3,9,0,32766,155,3,10046,32,66,31,35,60,9933,15,10190,181,66,98,16,9
54511,2013,3,10,0,32766,109,2,10230,32,53,20,23,109,10191,-21,10260,113,60,61,11,12
54511,2013,3,11,0,32766,77,10,10164,20,64,38,39,75,10114,-10,10215,117,41,59,11,25
54511,2013,3,12,48,32766,63,5,10101,12,54,64,74,0,10077,30,10144,101,9,44,3,33
54511,2013,3,13,0,32766,83,1,10243,28,46,25,29,106,10144,4,10277,84,44,54,4,17
54511,2013,3,14,0,32766,89,10,10240,30,40,42,54,69,10203,-1,10271,93,37,59,11,28
54511,2013,3,15,0,32766,60,11,10165,13,57,56,62,62,10129,-6,10207,120,26,41,11,43
54511,2013,3,16,0,32766,53,11,10189,20,91,65,58,45,10146,49,10227,144,33,34,9,38
54511,2013,3,17,0,32766,48,9,10050,15,95,74,63,47,9974,46,10168,159,35,32,10,45
54511,2013,3,18,0,32766,120,16,10029,47,85,32,31,62,9972,38,10068,125,74,80,1,11
54511,2013,3,19,5,32766,84,11,10102,33,27,48,65,15,10056,-2,10148,64,23,57,9,47
54511,2013,3,20,54,32766,79,11,10197,18,12,47,73,85,10148,-30,10232,61,31,46,11,37
54511,2013,3,21,0,32766,52,3,10071,22,41,48,60,72,10009,-9,10167,88,27,36,3,46
54511,2013,3,22,0,32766,88,9,10135,25,66,40,41,98,10040,24,10173,103,50,59,10,26
54511,2013,3,23,0,32766,117,16,10102,34,42,38,49,88,10050,6,10145,125,41,66,1,18
54511,2013,3,24,0,32766,113,3,10185,25,46,19,24,114,10144,-6,10218,96,65,74,1,12
54511,2013,3,25,0,32766,70,11,10177,24,48,36,43,100,10143,-19,10204,113,42,49,11,23
54511,2013,3,26,0,32766,68,11,10102,23,79,53,51,73,10051,14,10154,137,41,50,11,31
54511,2013,3,27,0,32766,110,15,10062,38,116,54,47,87,10032,61,10102,199,68,66,1,11
54511,2013,3,28,0,32766,88,3,10174,39,85,26,24,102,10102,52,10197,129,77,61,14,11
54511,2013,3,29,0,32766,86,6,10181,25,64,40,43,42,10154,17,10204,114,48,59,6,23
54511,2013,3,30,0,32766,79,5,10187,33,58,47,50,82,10167,29,10202,102,48,53,6,38
54511,2013,3,31,0,32766,54,3,10155,19,59,71,78,0,10106,38,10201,87,21,38,6,66
54511,2013,4,1,0,26,135,3,10128,35,107,56,48,99,10092,47,10175,163,32766,78,2,16
54511,2013,4,2,0,43,96,11,10143,30,106,59,51,103,10077,34,10200,185,32766,63,11,11
54511,2013,4,3,0,36,108,8,10083,28,115,61,46,95,10055,54,10111,189,32766,68,5,29
54511,2013,4,4,4,16,65,2,10106,18,86,54,51,0,10078,65,10123,127,32766,45,3,29
54511,2013,4,5,49,39,110,16,10145,34,91,62,58,71,10107,64,10186,146,32766,67,16,24
54511,2013,4,6,0,38,116,16,10136,26,92,27,24,114,10077,8,10195,150,32766,67,1,13
54511,2013,4,7,0,44,77,5,10044,30,90,47,43,99,9986,19,10087,169,32766,51,5,21
54511,2013,4,8,2,53,139,14,10085,47,90,33,32,103,10024,51,10121,132,32766,99,14,11
54511,2013,4,9,0,65,139,15,10158,48,89,27,25,100,10120,57,10182,121,32766,93,14,16
54511,2013,4,10,0,51,119,1,10160,42,86,27,25,104,10125,47,10191,128,32766,73,16,13
54511,2013,4,11,0,42,106,16,10148,24,106,26,22,122,10115,20,10171,173,32766,61,15,9
54511,2013,4,12,0,43,82,11,10095,25,154,42,24,106,10041,51,10142,239,32766,58,11,14
54511,2013,4,13,0,47,113,2,10004,36,179,65,33,84,9975,97,10054,258,32766,71,15,15
54511,2013,4,14,0,60,104,3,10071,27,126,42,29,116,10016,74,10114,186,32766,61,3,14
54511,2013,4,15,0,41,92,7,9998,30,124,60,42,99,9960,76,10023,188,32766,59,7,25
54511,2013,4,16,0,50,98,9,10027,36,136,58,38,105,9977,77,10066,216,32766,67,9,20
54511,2013,4,17,0,55,78,10,10080,23,113,52,40,96,10038,84,10103,171,32766,54,9,25
54511,2013,4,18,0,65,135,3,10186,46,109,20,16,116,10086,73,10223,143,32766,79,3,9
54511,2013,4,19,32700,36,84,11,10210,28,63,53,57,0,10184,40,10234,124,32766,61,12,13
54511,2013,4,20,0,35,80,11,10177,28,87,63,60,105,10141,27,10202,149,32766,59,11,31
54511,2013,4,21,0,33,92,10,10150,27,115,74,57,84,10106,49,10178,183,32766,65,11,30
54511,2013,4,22,0,26,65,9,10107,21,119,90,65,0,10076,75,10127,155,32766,47,10,43
54511,2013,4,23,32700,24,69,13,10076,23,119,100,73,0,10044,91,10090,159,32766,43,10,57
54511,2013,4,24,0,42,117,16,10067,24,156,72,49,97,10023,61,10096,249,32766,71,15,10
54511,2013,4,25,0,70,128,1,10093,34,168,36,20,123,10064,77,10112,227,32766,71,1,9
54511,2013,4,26,0,38,92,6,10064,21,171,54,29,90,10019,76,10101,246,32766,57,6,14
54511,2013,4,27,0,62,87,6,10066,25,189,65,30,102,10032,120,10084,241,32766,51,4,18
54511,2013,4,28,0,40,65,3,10064,24,162,76,42,61,10030,123,10090,199,32766,43,7,22
54511,2013,4,29,0,70,121,14,10083,31,216,33,14,122,10040,89,10106,290,32766,75,15,7
54511,2013,4,30,0,60,95,5,10100,23,223,37,14,126,10063,101,10120,284,32766,42,3,9
54511,2013,5,1,0,52,103,5,10117,20,176,66,34,114,10077,82,10145,236,32766,64,6,9
54511,2013,5,2,0,58,71,8,10083,23,188,79,37,93,10044,138,10106,240,32766,42,8,27
54511,2013,5,3,32700,53,90,5,10129,20,177,88,44,90,10064,119,10149,223,32766,60,5,30
54511,2013,5,4,0,61,98,11,10127,29,191,93,44,106,10103,123,10148,252,32766,65,10,19
54511,2013,5,5,0,36,62,9,10123,19,207,130,53,100,10097,136,10147,273,32766,43,10,34
54511,2013,5,6,0,43,73,10,10103,18,237,147,55,70,10081,153,10120,311,32766,47,11,18
54511,2013,5,7,0,36,59,8,10109,17,242,146,51,71,10089,171,10130,294,32766,41,10,29
54511,2013,5,8,32700,37,62,10,10101,22,211,138,55,13,10081,167,10113,261,32766,47,11,38
54511,2013,5,9,1,37,78,11,10062,17,178,133,65,6,10033,163,10099,210,32766,49,13,47
54511,2013,5,10,0,62,99,13,9983,26,217,83,40,129,9940,105,10047,313,32766,62,14,8
54511,2013,5,11,0,89,148,14,9916,31,252,66,26,128,9889,152,9960,339,32766,95,14,4
54511,2013,5,12,0,75,62,9,9956,19,231,55,20,123,9918,140,9970,297,32766,39,6,9
54511,2013,5,13,0,57,64,11,9984,20,222,90,34,58,9955,166,10003,265,32766,46,10,19
54511,2013,5,14,0,76,103,1,10033,31,242,84,32,127,9967,173,10054,304,32766,68,1,15
54511,2013,5,15,0,61,67,5,10119,25,227,98,36,104,10053,167,10145,274,32766,46,5,21
54511,2013,5,16,0,50,57,10,10129,19,214,122,49,85,10095,145,10154,265,32766,38,9,32
54511,2013,5,17,0,40,73,8,10080,18,210,138,56,11,10053,170,10112,251,32766,41,10,46
54511,2013,5,18,0,40,97,12,10028,36,215,154,61,20,9991,184,10060,244,32766,62,11,49
54511,2013,5,19,0,86,156,16,9963,43,215,94,43,78,9932,166,10015,270,32766,93,15,7
54511,2013,5,20,0,86,112,10,9975,40,216,58,23,125,9934,117,10007,282,32766,73,11,13
54511,2013,5,21,0,48,73,12,9946,24,234,132,45,78,9917,167,9980,278,32766,46,11,25
54511,2013,5,22,0,61,80,6,10061,19,233,99,35,95,9980,167,10079,278,32766,51,7,21
54511,2013,5,23,0,51,63,10,10063,10,231,115,41,73,10027,170,10088,294,32766,41,11,24
54511,2013,5,24,206,43,89,7,10074,21,246,173,58,61,10038,202,10092,309,32766,55,2,26
54511,2013,5,25,0,45,57,6,10068,17,243,167,57,109,10033,178,10098,293,32766,38,7,32
54511,2013,5,26,32700,30,69,6,10045,23,207,188,77,0,10034,187,10056,257,32766,44,5,58
54511,2013,5,27,16,25,72,7,10039,19,196,174,78,0,10008,164,10071,229,32766,47,6,60
54511,2013,5,28,13,15,77,11,10013,21,195,193,86,23,10003,178,10034,231,32766,55,11,57
54511,2013,5,29,0,84,108,14,10054,35,244,73,25,126,10011,170,10080,302,32766,68,12,10
54511,2013,5,30,0,79,98,11,10026,33,257,105,36,127,9990,149,10055,346,32766,72,11,11
54511,2013,5,31,0,56,116,11,9987,38,247,161,52,105,9962,199,10005,291,32766,68,11,25
54511,2013,6,1,0,49,69,6,10021,25,253,133,45,83,9975,191,10039,312,32766,42,7,12
54511,2013,6,2,32700,37,80,7,10009,20,227,192,69,0,9963,184,10048,270,32766,47,7,28
54511,2013,6,3,0,52,70,11,10005,12,262,163,53,104,9982,185,10019,339,32766,46,11,18
54511,2013,6,4,0,38,85,4,10070,26,225,175,65,0,10016,202,10093,278,32766,56,5,43
54511,2013,6,5,236,18,56,5,10080,20,193,202,90,0,10066,184,10104,211,32766,35,3,70
54511,2013,6,6,32700,13,51,4,10066,16,198,207,90,0,10043,182,10089,213,32766,34,4,84
54511,2013,6,7,114,16,76,6,10043,25,207,215,88,0,10030,196,10058,215,32766,52,6,83
54511,2013,6,8,33,12,45,4,10037,17,206,219,90,0,10020,194,10056,225,32766,28,5,83
54511,2013,6,9,151,15,99,2,10061,26,190,178,81,0,10025,167,10083,216,32766,63,1,69
54511,2013,6,10,11,25,44,14,10089,14,204,170,74,50,10068,164,10106,257,32766,29,11,32
54511,2013,6,11,55,38,76,4,10045,19,209,168,69,74,10012,174,10078,260,32766,48,10,48
54511,2013,6,12,24,43,92,6,10041,21,212,167,68,115,10020,146,10063,261,32766,47,5,50
54511,2013,6,13,0,47,66,10,10042,24,241,183,62,93,10023,183,10057,308,32766,43,11,36
54511,2013,6,14,0,57,70,9,10042,25,254,153,48,73,10014,187,10060,309,32766,46,11,36
54511,2013,6,15,0,46,66,7,10030,18,257,181,55,86,10007,195,10050,312,32766,42,8,40
54511,2013,6,16,12,23,54,7,9995,26,230,216,77,0,9974,222,10022,284,32766,34,6,47
54511,2013,6,17,0,40,67,3,9979,23,251,191,61,53,9957,217,9997,297,32766,45,3,40
54511,2013,6,18,0,51,77,11,9938,25,274,195,55,91,9908,225,9965,324,32766,53,11,31
54511,2013,6,19,0,57,79,6,9985,14,290,182,49,124,9936,220,9997,354,32766,55,5,21
54511,2013,6,20,32700,37,48,4,10027,14,275,202,55,0,9983,254,10047,314,32766,34,4,37
54511,2013,6,21,32700,47,81,11,10054,26,257,204,63,51,10044,227,10065,305,32766,62,11,41
54511,2013,6,22,46,22,60,12,10042,17,215,209,82,0,10030,193,10058,250,32766,41,11,57
54511,2013,6,23,0,37,53,10,10001,16,253,201,65,122,9966,203,10040,304,32766,37,10,39
54511,2013,6,24,14,33,142,14,9985,36,246,233,77,29,9959,216,10001,300,32766,80,15,55
54511,2013,6,25,158,25,116,6,9964,21,224,243,90,0,9941,208,9988,241,32766,70,14,80
54511,2013,6,26,0,29,63,10,9933,16,256,255,80,96,9903,213,9961,312,32766,47,10,58
54511,2013,6,27,0,44,66,7,9938,16,281,239,65,80,9920,234,9951,340,32766,44,6,35
54511,2013,6,28,0,25,52,5,9968,25,254,272,84,0,9939,237,9984,296,32766,39,5,58
54511,2013,6,29,56,24,105,11,9998,19,236,255,88,0,9951,202,10011,271,32766,80,11,69
54511,2013,6,30,0,17,58,11,9998,17,257,275,84,0,9971,223,10014,298,32766,43,10,67
54511,2013,7,1,172,10,57,4,9951,22,250,289,92,0,9925,239,9996,277,32766,40,5,74
54511,2013,7,2,376,61,93,16,9914,26,288,206,56,141,9899,214,9926,356,32766,54,1,30
54511,2013,7,3,0,52,88,2,9915,19,309,231,53,132,9901,227,9929,368,32766,51,2,27
54511,2013,7,4,32700,64,128,16,9900,23,304,197,47,93,9871,263,9917,375,32766,70,16,22
54511,2013,7,5,0,69,63,4,9938,17,297,193,49,137,9908,222,9948,352,32766,43,3,26
54511,2013,7,6,0,61,69,11,9967,22,301,232,56,116,9946,248,9982,347,32766,46,11,38
54511,2013,7,7,129,42,103,15,9966,16,280,273,73,67,9938,225,9998,319,32766,57,14,46
54511,2013,7,8,842,32766,87,16,9981,18,258,273,83,0,9949,225,9996,310,32766,43,2,69
54511,2013,7,9,191,32766,51,3,9990,16,242,288,95,0,9980,230,9997,262,32766,32,3,82
54511,2013,7,10,106,32766,40,4,10009,12,234,257,90,0,9993,222,10022,250,32766,27,2,78
54511,2013,7,11,0,32766,31,13,10021,10,245,247,81,9,10007,220,10029,271,32766,24,13,63
54511,2013,7,12,0,32766,56,9,10018,18,260,263,79,120,10003,208,10028,309,32766,39,10,59
54511,2013,7,13,0,37,41,11,10028,15,274,278,77,104,10018,236,10038,314,32766,30,9,55
54511,2013,7,14,32700,42,55,10,10036,16,265,259,76,58,10016,235,10056,303,32766,34,10,55
54511,2013,7,15,318,12,52,7,9958,15,247,300,97,0,9916,235,10026,261,32766,32,7,76
54511,2013,7,16,2,70,100,16,9955,27,280,192,55,131,9916,227,9990,336,32766,61,1,24
54511,2013,7,17,0,58,65,9,10012,22,272,205,59,128,9988,208,10027,330,32766,44,11,33
54511,2013,7,18,32700,27,49,7,10007,20,258,268,81,0,9993,245,10015,294,32766,32,9,44
54511,2013,7,19,0,35,50,10,9984,19,262,255,76,25,9968,229,10008,299,32766,37,10,61
54511,2013,7,20,32700,43,47,9,9997,19,280,258,70,94,9976,234,10012,329,32766,32,5,44
54511,2013,7,21,0,48,57,10,10009,16,277,241,66,106,9996,235,10020,316,32766,39,10,47
54511,2013,7,22,0,44,45,12,10004,13,270,229,66,38,9977,235,10015,305,32766,32,10,40
54511,2013,7,23,1,63,74,10,9964,31,263,222,66,108,9932,216,9996,303,32766,52,10,47
54511,2013,7,24,0,72,121,14,9954,24,305,224,57,132,9942,222,9971,382,32766,42,16,20
54511,2013,7,25,0,60,59,8,9973,18,302,228,54,107,9951,263,9987,354,32766,38,7,31
54511,2013,7,26,5,43,52,3,9991,21,262,240,71,0,9976,240,10006,302,32766,33,4,56
54511,2013,7,27,32700,22,36,5,9966,11,261,285,85,0,9950,250,9988,275,32766,25,5,67
54511,2013,7,28,0,48,70,11,9960,23,299,255,64,129,9948,237,9975,363,32766,52,11,34
54511,2013,7,29,2,24,49,10,9959,13,290,288,72,6,9940,270,9976,317,32766,34,10,51
54511,2013,7,30,0,41,71,7,9934,15,287,292,76,103,9910,237,9960,339,32766,41,10,50
54511,2013,7,31,212,47,117,15,9954,21,265,256,75,80,9923,210,9980,329,32766,79,15,50
54511,2013,8,1,328,41,98,13,9994,15,235,250,86,22,9956,212,10016,271,32766,66,12,66
54511,2013,8,2,0,21,58,14,10015,17,263,263,78,69,10004,216,10028,310,32766,35,13,57
54511,2013,8,3,0,53,68,11,9997,24,277,224,61,117,9977,243,10028,318,32766,46,11,42
54511,2013,8,4,32700,37,130,16,9964,41,285,264,69,94,9920,241,10001,333,32766,77,16,48
54511,2013,8,5,96,53,134,16,9942,16,257,247,77,125,9922,203,9977,318,32766,87,16,49
54511,2013,8,6,0,37,47,11,9951,12,294,332,81,59,9933,256,9965,336,32766,29,10,61
54511,2013,8,7,265,50,95,1,9976,29,257,255,79,23,9956,231,10002,314,32766,58,3,47
54511,2013,8,8,32700,46,63,11,9964,12,275,271,75,86,9944,229,9982,333,32766,47,11,50
54511,2013,8,9,0,53,55,11,9969,23,293,247,62,125,9954,229,9982,350,32766,38,10,42
54511,2013,8,10,0,36,54,9,10004,17,305,318,73,102,9971,263,10020,347,32766,40,10,55
54511,2013,8,11,134,31,63,7,10024,21,279,328,88,0,9986,253,10037,327,32766,44,14,67
54511,2013,8,12,10,37,71,12,10014,26,264,288,85,65,9995,237,10030,300,32766,46,13,66
54511,2013,8,13,0,34,53,8,10009,15,282,304,80,84,9989,244,10026,321,32766,38,9,63
54511,2013,8,14,28,40,100,3,10002,26,288,314,80,83,9986,242,10014,323,32766,71,4,60
54511,2013,8,15,0,30,59,9,9989,15,296,325,78,0,9971,262,10007,329,32766,28,9,63
54511,2013,8,16,134,23,85,8,9933,12,288,339,86,0,9919,257,9975,329,32766,56,8,73
54511,2013,8,17,0,75,84,14,9967,18,317,210,48,119,9933,252,9989,361,32766,51,14,25
54511,2013,8,18,0,85,71,1,10037,23,302,171,40,113,9989,239,10054,343,32766,44,1,28
54511,2013,8,19,0,56,43,2,10060,12,286,193,52,115,10042,228,10080,338,32766,32,2,29
54511,2013,8,20,0,43,59,10,10052,20,277,243,66,49,10033,242,10069,311,32766,42,10,47
54511,2013,8,21,11,31,49,11,10040,13,263,246,73,42,10022,239,10054,304,32766,36,11,46
54511,2013,8,22,3,26,35,4,10047,11,247,243,79,0,10029,221,10059,268,32766,24,3,63
54511,2013,8,23,1,42,59,3,10051,14,277,206,61,87,10025,235,10065,345,32766,38,3,24
54511,2013,8,24,0,51,69,2,10051,19,275,188,55,80,10033,219,10064,344,32766,37,3,21
54511,2013,8,25,0,55,63,9,10028,20,277,214,60,120,9998,218,10049,338,32766,44,10,32
54511,2013,8,26,0,64,69,7,10015,24,276,219,61,105,9999,224,10032,329,32766,42,3,35
54511,2013,8,27,32700,44,63,6,10035,27,249,245,78,0,10013,222,10053,286,32766,44,6,68
54511,2013,8,28,176,27,76,6,9962,15,241,259,87,0,9938,217,10018,267,32766,47,6,76
54511,2013,8,29,0,63,113,14,9985,27,250,160,52,122,9941,224,10024,279,32766,73,15,32
54511,2013,8,30,0,82,82,3,10078,24,233,124,44,112,10024,195,10100,281,32766,59,4,26
54511,2013,8,31,0,58,62,12,10079,13,241,124,44,120,10063,159,10094,303,32766,38,10,21
54511,2013,9,1,0,46,63,4,10095,19,237,172,61,110,10074,174,10108,297,32766,32,5,35
54511,2013,9,2,1,46,89,11,10117,20,226,178,66,101,10097,189,10136,272,32766,53,12,47
54511,2013,9,3,0,20,45,5,10124,18,234,198,70,33,10101,194,10140,278,32766,34,5,53
54511,2013,9,4,106,22,58,9,10123,12,200,207,88,0,10109,190,10136,248,32766,30,9,65
54511,2013,9,5,171,39,69,6,10105,27,206,172,73,94,10087,171,10119,266,32766,43,6,40
54511,2013,9,6,124,30,74,7,10124,17,204,182,77,69,10108,171,10140,253,32766,44,6,53
54511,2013,9,7,0,33,60,5,10128,14,224,181,70,93,10115,183,10146,281,32766,30,3,35
54511,2013,9,8,0,20,43,6,10126,16,222,207,78,0,10105,195,10147,250,32766,27,3,62
54511,2013,9,9,60,28,79,10,10093,17,211,198,80,45,10068,181,10117,252,32766,41,10,55
54511,2013,9,10,0,45,75,16,10084,14,227,159,62,103,10072,179,10097,297,32766,45,1,16
54511,2013,9,11,0,38,83,11,10106,22,222,169,65,98,10087,164,10124,290,32766,54,11,42
54511,2013,9,12,0,30,61,9,10080,16,234,194,68,41,10044,180,10107,278,32766,39,9,49
54511,2013,9,13,84,23,66,11,10028,18,203,210,88,0,10001,179,10059,246,32766,43,14,74
54511,2013,9,14,9,37,90,16,10042,22,237,162,62,95,10011,199,10066,316,32766,46,1,13
54511,2013,9,15,0,48,59,3,10099,17,209,112,46,95,10066,161,10126,257,32766,40,3,31
54511,2013,9,16,0,30,54,10,10079,15,210,165,67,40,10055,176,10095,249,32766,36,9,43
54511,2013,9,17,41,15,50,4,10107,14,206,204,85,0,10069,196,10133,223,32766,35,3,69
54511,2013,9,18,30,12,61,4,10149,19,218,221,85,0,10127,200,10172,255,32766,36,5,70
54511,2013,9,19,4,18,69,10,10095,20,218,219,84,26,10071,193,10133,252,32766,42,11,70
54511,2013,9,20,0,27,71,3,10114,16,226,160,62,82,10090,189,10133,275,32766,38,3,27
54511,2013,9,21,0,33,81,10,10116,18,229,170,63,88,10103,192,10129,286,32766,44,11,33
54511,2013,9,22,2,20,54,10,10113,10,211,175,71,0,10101,195,10127,233,32766,33,11,57
